<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^BVSP,D,20110728,000000,58297.00,59167.00,58290.00,58708.00,2234000,0
^BVSP,D,20110729,000000,58703.00,58952.00,58009.00,58823.00,2366400,0
^BVSP,D,20110801,000000,58823.00,59542.00,58168.00,58536.00,2109400,0
^BVSP,D,20110802,000000,58526.00,58673.00,57259.00,57311.00,2696200,0
^BVSP,D,20110803,000000,57318.00,57352.00,55249.00,56017.00,3491800,0
^BVSP,D,20110804,000000,55999.00,55999.00,52629.00,52811.00,4455400,0
^BVSP,D,20110805,000000,52811.00,53866.00,51153.00,52949.00,4320600,0
^BVSP,D,20110808,000000,52938.00,52938.00,47793.00,48668.00,4894600,0
^BVSP,D,20110809,000000,48671.00,51151.00,48666.00,51151.00,5268200,0
^BVSP,D,20110810,000000,51151.00,52164.00,49947.00,51395.00,4358800,0
^BVSP,D,20110811,000000,51398.00,53724.00,51398.00,53343.00,4066000,0
^BVSP,D,20110812,000000,53344.00,53643.00,52650.00,53473.00,3269800,0
^BVSP,D,20110815,000000,53478.00,54968.00,53474.00,54652.00,2540600,0
^BVSP,D,20110816,000000,54651.00,54651.00,53539.00,54324.00,2464600,0
^BVSP,D,20110817,000000,54324.00,55073.00,53828.00,55073.00,3160600,0
^BVSP,D,20110818,000000,55037.00,55037.00,52246.00,53134.00,3120400,0
^BVSP,D,20110819,000000,53135.00,53601.00,52336.00,52448.00,2577200,0
^BVSP,D,20110822,000000,52472.00,53552.00,52397.00,52440.00,2140800,0
^BVSP,D,20110823,000000,52440.00,53787.00,51853.00,53787.00,2679000,0
^BVSP,D,20110824,000000,53787.00,54279.00,52993.00,53796.00,2492200,0
^BVSP,D,20110825,000000,53796.00,54155.00,52677.00,52953.00,2381200,0
^BVSP,D,20110826,000000,52955.00,53598.00,51971.00,53351.00,2223000,0
^BVSP,D,20110829,000000,53356.00,55027.00,53356.00,54861.00,2293800,0
^BVSP,D,20110830,000000,54861.00,55768.00,54425.00,55385.00,2343400,0
^BVSP,D,20110831,000000,55399.00,56495.00,55399.00,56495.00,2940000,0
^BVSP,D,20110901,000000,56498.00,58589.00,56498.00,58118.00,4013600,0
^BVSP,D,20110902,000000,58114.00,58114.00,56302.00,56532.00,3147400,0
^BVSP,D,20110905,000000,56521.00,56521.00,54818.00,54998.00,1609000,0
^BVSP,D,20110906,000000,54998.00,56676.00,54121.00,56607.00,2846800,0
^BVSP,D,20110908,000000,56609.00,58242.00,56609.00,57624.00,2757000,0
^BVSP,D,20110909,000000,57614.00,57614.00,55528.00,55778.00,2481800,0
^BVSP,D,20110912,000000,55773.00,55792.00,54310.00,55685.00,2376200,0
^BVSP,D,20110913,000000,55690.00,56336.00,55166.00,55544.00,2099400,0
^BVSP,D,20110914,000000,55544.00,56776.00,55090.00,56286.00,2836200,0
^BVSP,D,20110915,000000,56287.00,57161.00,56196.00,56381.00,2136800,0
^BVSP,D,20110916,000000,56381.00,57210.00,56257.00,57210.00,1970000,0
^BVSP,D,20110919,000000,57208.00,57208.00,56060.00,57103.00,2328200,0
^BVSP,D,20110920,000000,57105.00,57620.00,56379.00,56379.00,2677000,0
^BVSP,D,20110921,000000,56381.00,57600.00,55915.00,55982.00,2777000,0
^BVSP,D,20110922,000000,55981.00,55981.00,52706.00,53280.00,3603600,0
^BVSP,D,20110923,000000,53273.00,53855.00,52754.00,53230.00,2689200,0
^BVSP,D,20110926,000000,53243.00,53873.00,52399.00,53748.00,2143200,0
^BVSP,D,20110927,000000,53751.00,54992.00,53751.00,53920.00,2454200,0
^BVSP,D,20110928,000000,53921.00,54796.00,53258.00,53270.00,2340800,0
^BVSP,D,20110929,000000,53276.00,54207.00,52849.00,53385.00,2304800,0
^BVSP,D,20110930,000000,53385.00,53385.00,51897.00,52324.00,3072600,0
^BVSP,D,20111003,000000,52319.00,52319.00,50792.00,50792.00,3112400,0
^BVSP,D,20111004,000000,50790.00,50790.00,49433.00,50686.00,4038800,0
^BVSP,D,20111005,000000,50683.00,51199.00,50209.00,51014.00,2830400,0
^BVSP,D,20111006,000000,51016.00,52729.00,51016.00,52290.00,3145600,0
^BVSP,D,20111007,000000,52290.00,52891.00,50902.00,51244.00,2627200,0
^BVSP,D,20111010,000000,51244.00,53294.00,51244.00,53273.00,2180600,0
^BVSP,D,20111011,000000,53271.00,54113.00,52820.00,53838.00,2845400,0
^BVSP,D,20111013,000000,53836.00,54751.00,53308.00,54601.00,3574200,0
^BVSP,D,20111014,000000,54603.00,55179.00,54447.00,55030.00,2323200,0
^BVSP,D,20111017,000000,55021.00,55021.00,53536.00,53911.00,2366200,0
^BVSP,D,20111018,000000,53915.00,55225.00,53188.00,55032.00,2540000,0
^BVSP,D,20111019,000000,55037.00,55244.00,54483.00,54966.00,2430800,0
^BVSP,D,20111020,000000,54953.00,54953.00,53610.00,54010.00,2282800,0
^BVSP,D,20111021,000000,54014.00,55504.00,54014.00,55255.00,2151200,0
^BVSP,D,20111024,000000,55259.00,57226.00,55259.00,56892.00,2656000,0
^BVSP,D,20111025,000000,56885.00,56885.00,55770.00,56286.00,2262800,0
^BVSP,D,20111026,000000,56306.00,57334.00,56249.00,57144.00,2172400,0
^BVSP,D,20111027,000000,57146.00,59901.00,57146.00,59270.00,3665800,0
^BVSP,D,20111028,000000,59270.00,59668.00,58760.00,59513.00,2388000,0
^BVSP,D,20111031,000000,59513.00,59513.00,58094.00,58338.00,2258000,0
^BVSP,D,20111101,000000,58300.00,58300.00,56099.00,57323.00,2827600,0
^BVSP,D,20111103,000000,57327.00,58481.00,57327.00,58196.00,2445800,0
^BVSP,D,20111104,000000,58186.00,58804.00,57547.00,58670.00,1946600,0
^BVSP,D,20111107,000000,58670.00,59440.00,58645.00,59199.00,1869400,0
^BVSP,D,20111108,000000,59205.00,59616.00,58505.00,59026.00,1934000,0
^BVSP,D,20111109,000000,59011.00,59011.00,57201.00,57550.00,2623000,0
^BVSP,D,20111110,000000,57561.00,58314.00,57294.00,57322.00,1959000,0
^BVSP,D,20111111,000000,57325.00,58747.00,57325.00,58547.00,2136400,0
^BVSP,D,20111114,000000,58539.00,58717.00,58013.00,58258.00,1791000,0
^BVSP,D,20111116,000000,58256.00,58877.00,57784.00,58560.00,2703800,0
^BVSP,D,20111117,000000,58550.00,58555.00,56663.00,56989.00,3054600,0
^BVSP,D,20111118,000000,56989.00,57477.00,56418.00,56731.00,2297200,0
^BVSP,D,20111121,000000,56722.00,56722.00,55505.00,56285.00,2894800,0
^BVSP,D,20111122,000000,56290.00,56570.00,55609.00,55878.00,2681600,0
^BVSP,D,20111123,000000,55879.00,55879.00,54813.00,54972.00,2429400,0
^BVSP,D,20111124,000000,54978.00,55519.00,54537.00,55280.00,1410200,0
^BVSP,D,20111125,000000,55271.00,55610.00,54742.00,54894.00,1815000,0
^BVSP,D,20111128,000000,54899.00,56444.00,54899.00,56017.00,2271000,0
^BVSP,D,20111129,000000,56028.00,56364.00,55300.00,55300.00,2822000,0
^BVSP,D,20111130,000000,55307.00,57592.00,55307.00,56875.00,4893000,0
^BVSP,D,20111201,000000,56876.00,58302.00,56876.00,58143.00,3297000,0
^BVSP,D,20111202,000000,58147.00,58980.00,57618.00,57886.00,2985600,0
^BVSP,D,20111205,000000,57894.00,59245.00,57894.00,58910.00,2535200,0
^BVSP,D,20111206,000000,58910.00,59576.00,58497.00,59536.00,2178000,0
^BVSP,D,20111207,000000,59534.00,59535.00,58581.00,58663.00,2171800,0
^BVSP,D,20111208,000000,58664.00,59217.00,57260.00,57455.00,2720800,0
^BVSP,D,20111209,000000,57455.00,58540.00,57455.00,58236.00,1946400,0
^BVSP,D,20111212,000000,58235.00,58235.00,56839.00,57347.00,2502200,0
^BVSP,D,20111213,000000,57355.00,58153.00,57333.00,57495.00,2901200,0
^BVSP,D,20111214,000000,57495.00,57495.00,56647.00,56647.00,4140400,0
^BVSP,D,20111215,000000,56647.00,57332.00,56232.00,56331.00,2605800,0
^BVSP,D,20111216,000000,56334.00,56823.00,56087.00,56097.00,2440000,0
^BVSP,D,20111219,000000,56100.00,56376.00,55298.00,55298.00,2833400,0
^BVSP,D,20111220,000000,55301.00,56865.00,55301.00,56865.00,3233000,0
^BVSP,D,20111221,000000,56865.00,56865.00,56046.00,56653.00,2264400,0
^BVSP,D,20111222,000000,56656.00,57459.00,56557.00,57348.00,2289000,0
^BVSP,D,20111223,000000,57348.00,57792.00,57348.00,57701.00,1767200,0
^BVSP,D,20111227,000000,57666.00,58111.00,57611.00,58005.00,1616600,0
^BVSP,D,20111228,000000,58006.00,58010.00,56447.00,56534.00,1612000,0
^BVSP,D,20111229,000000,56534.00,56945.00,56313.00,56754.00,2779200,0
^BVSP,D,20120102,000000,56755.00,57993.00,56649.00,57829.00,2614600,0
^BVSP,D,20120103,000000,57836.00,59288.00,57836.00,59265.00,3083000,0
^BVSP,D,20120104,000000,59263.00,59519.00,58558.00,59365.00,2252000,0
^BVSP,D,20120105,000000,59354.00,59354.00,57963.00,58546.00,2351200,0
^BVSP,D,20120106,000000,58565.00,59261.00,58355.00,58600.00,1659200,0
^BVSP,D,20120109,000000,58601.00,59220.00,58599.00,59083.00,2244600,0
^BVSP,D,20120110,000000,59090.00,60112.00,59090.00,59806.00,2689200,0
^BVSP,D,20120111,000000,59799.00,60094.00,59423.00,59962.00,2245200,0
^BVSP,D,20120112,000000,59966.00,60504.00,59586.00,59921.00,2145600,0
^BVSP,D,20120113,000000,59918.00,59918.00,58874.00,59147.00,5624200,0
^BVSP,D,20120116,000000,59146.00,59982.00,59146.00,59956.00,1705000,0
^BVSP,D,20120117,000000,59961.00,60891.00,59961.00,60646.00,2524200,0
^BVSP,D,20120118,000000,60643.00,61723.00,60610.00,61723.00,2757800,0
^BVSP,D,20120119,000000,61726.00,62181.00,61566.00,61927.00,2843400,0
^BVSP,D,20120120,000000,61932.00,62312.00,61593.00,62312.00,2246400,0
^BVSP,D,20120123,000000,62312.00,62693.00,61908.00,62386.00,2376000,0
^BVSP,D,20120124,000000,62386.00,62536.00,61667.00,62486.00,2731000,0
^BVSP,D,20120126,000000,62486.00,63805.00,62485.00,62953.00,3174000,0
^BVSP,D,20120127,000000,62955.00,63263.00,62769.00,62904.00,2218200,0
^BVSP,D,20120130,000000,62902.00,62902.00,61989.00,62770.00,2197600,0
^BVSP,D,20120131,000000,62772.00,63394.00,62664.00,63072.00,3437800,0
^BVSP,D,20120201,000000,63085.00,64567.00,63085.00,64567.00,3904000,0
^BVSP,D,20120202,000000,64569.00,64855.00,64224.00,64593.00,3107600,0
^BVSP,D,20120203,000000,64589.00,65619.00,64137.00,65217.00,3059800,0
^BVSP,D,20120206,000000,65217.00,65229.00,64743.00,65224.00,1919600,0
^BVSP,D,20120207,000000,65213.00,65944.00,64801.00,65917.00,2722000,0
^BVSP,D,20120208,000000,65918.00,66383.00,65647.00,65831.00,2887000,0
^BVSP,D,20120209,000000,65831.00,66324.00,65189.00,65530.00,2688400,0
^BVSP,D,20120210,000000,65525.00,65525.00,63880.00,63998.00,3501400,0
^BVSP,D,20120213,000000,63999.00,65713.00,63999.00,65692.00,2619200,0
^BVSP,D,20120214,000000,65699.00,65855.00,64826.00,65039.00,2738200,0
^BVSP,D,20120215,000000,65041.00,66004.00,65041.00,65368.00,3825400,0
^BVSP,D,20120216,000000,65364.00,66161.00,64798.00,66142.00,3068400,0
^BVSP,D,20120217,000000,66158.00,66562.00,65823.00,66204.00,2352600,0
^BVSP,D,20120222,000000,66205.00,66291.00,65851.00,66093.00,1791400,0
^BVSP,D,20120223,000000,66084.00,66329.00,65590.00,65820.00,2322800,0
^BVSP,D,20120224,000000,65820.00,66335.00,65820.00,65943.00,2119800,0
^BVSP,D,20120227,000000,65938.00,65954.00,65068.00,65241.00,2226000,0
^BVSP,D,20120228,000000,65245.00,66152.00,65240.00,65959.00,2717000,0
^BVSP,D,20120229,000000,65970.00,66662.00,65533.00,65812.00,3345400,0
^BVSP,D,20120301,000000,65812.00,66931.00,65812.00,66810.00,2328800,0
^BVSP,D,20120302,000000,66810.00,67791.00,66810.00,67782.00,2557000,0
^BVSP,D,20120305,000000,67782.00,67782.00,66756.00,66964.00,2315800,0
^BVSP,D,20120306,000000,66962.00,66962.00,64892.00,65114.00,2742600,0
^BVSP,D,20120307,000000,65123.00,66053.00,65123.00,66017.00,2683400,0
^BVSP,D,20120308,000000,66032.00,67272.00,66032.00,66908.00,2890800,0
^BVSP,D,20120309,000000,66908.00,67419.00,66679.00,66704.00,2253600,0
^BVSP,D,20120312,000000,66687.00,66687.00,65965.00,66385.00,2149800,0
^BVSP,D,20120313,000000,66386.00,68420.00,66386.00,68394.00,3165200,0
^BVSP,D,20120314,000000,68386.00,68970.00,67797.00,68257.00,2732800,0
^BVSP,D,20120315,000000,68259.00,68259.00,67458.00,67749.00,2295200,0
^BVSP,D,20120316,000000,67749.00,68153.00,67505.00,67684.00,2408600,0
^BVSP,D,20120319,000000,67685.00,68159.00,67547.00,67730.00,2143600,0
^BVSP,D,20120320,000000,67725.00,67725.00,66704.00,67296.00,2071400,0
^BVSP,D,20120321,000000,67297.00,67436.00,66762.00,66860.00,1981000,0
^BVSP,D,20120322,000000,66860.00,66860.00,65534.00,65828.00,2676200,0
^BVSP,D,20120323,000000,65831.00,66253.00,65576.00,65813.00,2524800,0
^BVSP,D,20120326,000000,65818.00,66776.00,65818.00,66685.00,2010800,0
^BVSP,D,20120327,000000,66683.00,66968.00,65925.00,66037.00,2723000,0
^BVSP,D,20120328,000000,66032.00,66032.00,64819.00,65079.00,2883000,0
^BVSP,D,20120329,000000,65074.00,65074.00,64096.00,64872.00,2895600,0
^BVSP,D,20120330,000000,64875.00,65363.00,64245.00,64511.00,3155800,0
^BVSP,D,20120402,000000,64515.00,65593.00,64199.00,65216.00,2966600,0
^BVSP,D,20120403,000000,65218.00,65530.00,64015.00,64284.00,2773600,0
^BVSP,D,20120404,000000,64301.00,64301.00,63450.00,63529.00,2739600,0
^BVSP,D,20120405,000000,63518.00,64299.00,63384.00,63691.00,2294800,0
^BVSP,D,20120409,000000,63690.00,63690.00,62462.00,62923.00,1788200,0
^BVSP,D,20120410,000000,62922.00,62922.00,61344.00,61738.00,3094000,0
^BVSP,D,20120411,000000,61741.00,62356.00,61291.00,61293.00,2952600,0
^BVSP,D,20120412,000000,61300.00,63061.00,61300.00,63058.00,3115800,0
^BVSP,D,20120413,000000,63039.00,63039.00,61778.00,62106.00,2959600,0
^BVSP,D,20120416,000000,62120.00,62688.00,61465.00,61955.00,2316600,0
^BVSP,D,20120417,000000,61959.00,62961.00,61959.00,62699.00,2704600,0
^BVSP,D,20120418,000000,62696.00,63243.00,62429.00,63010.00,4053800,0
^BVSP,D,20120419,000000,63007.00,63274.00,62478.00,62618.00,2358200,0
^BVSP,D,20120420,000000,62620.00,63369.00,62431.00,62494.00,2285200,0
^BVSP,D,20120423,000000,62494.00,62494.00,60897.00,61539.00,2533400,0
^BVSP,D,20120424,000000,61537.00,62001.00,61380.00,61971.00,2377000,0
^BVSP,D,20120425,000000,61989.00,62441.00,61328.00,61750.00,3307200,0
^BVSP,D,20120426,000000,61750.00,62282.00,61033.00,62198.00,3130000,0
^BVSP,D,20120427,000000,62203.00,62486.00,61667.00,61691.00,2547600,0
^BVSP,D,20120430,000000,61691.00,61900.00,61231.00,61820.00,1963200,0
^BVSP,D,20120502,000000,61820.00,62502.00,61594.00,62424.00,2955600,0
^BVSP,D,20120503,000000,62427.00,62783.00,61731.00,62104.00,3036000,0
^BVSP,D,20120504,000000,62104.00,62167.00,60438.00,60821.00,4961600,0
^BVSP,D,20120507,000000,60802.00,61299.00,60391.00,61220.00,3370400,0
^BVSP,D,20120508,000000,61218.00,61218.00,59871.00,60365.00,3091200,0
^BVSP,D,20120509,000000,60346.00,60346.00,59199.00,59786.00,3261600,0
^BVSP,D,20120510,000000,59796.00,60752.00,59637.00,59702.00,2701400,0
^BVSP,D,20120511,000000,59703.00,60340.00,59138.00,59445.00,2532400,0
^BVSP,D,20120514,000000,59443.00,59443.00,57539.00,57540.00,3047400,0
^BVSP,D,20120515,000000,57540.00,58024.00,56145.00,56238.00,4189200,0
^BVSP,D,20120516,000000,56245.00,57693.00,55415.00,55888.00,4327600,0
^BVSP,D,20120517,000000,55886.00,56296.00,54038.00,54038.00,3709800,0
^BVSP,D,20120518,000000,54032.00,54914.00,53856.00,54513.00,4306200,0
^BVSP,D,20120521,000000,54516.00,56678.00,54516.00,56590.00,3569000,0
^BVSP,D,20120522,000000,56586.00,56586.00,54886.00,55039.00,3667400,0
^BVSP,D,20120523,000000,55039.00,55052.00,53028.00,54619.00,4334000,0
^BVSP,D,20120524,000000,54620.00,54820.00,53176.00,54063.00,4013800,0
^BVSP,D,20120525,000000,54062.00,54970.00,53847.00,54463.00,2988400,0
^BVSP,D,20120528,000000,54467.00,55609.00,54467.00,55213.00,1857200,0
^BVSP,D,20120529,000000,55214.00,55763.00,54554.00,54633.00,3048000,0
^BVSP,D,20120530,000000,54632.00,54632.00,53382.00,53798.00,3298400,0
^BVSP,D,20120531,000000,53805.00,54509.00,53090.00,54490.00,4826000,0
^BVSP,D,20120601,000000,54488.00,54488.00,53087.00,53403.00,2986400,0
^BVSP,D,20120604,000000,53408.00,53960.00,53367.00,53417.00,2360000,0
^BVSP,D,20120605,000000,53413.00,53917.00,52481.00,52481.00,2530000,0
^BVSP,D,20120606,000000,52486.00,54195.00,52486.00,54156.00,3542000,0
^BVSP,D,20120608,000000,54150.00,54432.00,53685.00,54430.00,2627600,0
^BVSP,D,20120611,000000,54434.00,55401.00,53905.00,54001.00,2736600,0
^BVSP,D,20120612,000000,54001.00,55049.00,53906.00,55049.00,3894600,0
^BVSP,D,20120613,000000,55041.00,55989.00,54523.00,55651.00,4187800,0
^BVSP,D,20120614,000000,55641.00,55769.00,54952.00,55352.00,3299200,0
^BVSP,D,20120615,000000,55349.00,56105.00,55203.00,56105.00,3900800,0
^BVSP,D,20120618,000000,56066.00,56579.00,55486.00,56195.00,2960600,0
^BVSP,D,20120619,000000,56210.00,57567.00,56210.00,57195.00,3658800,0
^BVSP,D,20120620,000000,57196.00,57611.00,56529.00,57167.00,3202000,0
^BVSP,D,20120621,000000,57162.00,57218.00,55505.00,55505.00,2601800,0
^BVSP,D,20120622,000000,55518.00,56019.00,55083.00,55440.00,2476800,0
^BVSP,D,20120625,000000,55406.00,55406.00,53694.00,53805.00,2160000,0
^BVSP,D,20120626,000000,53806.00,54193.00,53398.00,53837.00,2707000,0
^BVSP,D,20120627,000000,53837.00,54006.00,53084.00,53109.00,3825800,0
^BVSP,D,20120628,000000,53107.00,53306.00,52271.00,52652.00,3531600,0
^BVSP,D,20120629,000000,52656.00,54355.00,52656.00,54355.00,3744800,0
^BVSP,D,20120702,000000,54355.00,54754.00,53961.00,54693.00,2874200,0
^BVSP,D,20120703,000000,54704.00,56228.00,54704.00,55780.00,4064400,0
^BVSP,D,20120704,000000,55780.00,56322.00,55485.00,56077.00,1718400,0
^BVSP,D,20120705,000000,56083.00,56943.00,55828.00,56379.00,3128600,0
^BVSP,D,20120706,000000,56376.00,56376.00,54967.00,55394.00,2701800,0
^BVSP,D,20120710,000000,55392.00,55588.00,53668.00,53706.00,3467800,0
^BVSP,D,20120711,000000,53708.00,54135.00,53233.00,53569.00,2970600,0
^BVSP,D,20120712,000000,53564.00,53616.00,52489.00,53421.00,3047600,0
^BVSP,D,20120713,000000,53422.00,54428.00,53420.00,54331.00,2784600,0
^BVSP,D,20120716,000000,54316.00,54418.00,53216.00,53402.00,2821800,0
^BVSP,D,20120717,000000,53403.00,54037.00,53119.00,53909.00,2519400,0
^BVSP,D,20120718,000000,53855.15,54587.50,53697.32,54583.13,000,0
^BVSP,D,20120719,000000,54588.00,55491.00,54588.00,55347.00,2879200,0
^BVSP,D,20120720,000000,55337.00,55337.00,54138.00,54195.00,2865000,0
^BVSP,D,20120723,000000,52491.27,53146.60,52216.43,53033.96,000,0
^BVSP,D,20120724,000000,53038.00,53416.00,52399.00,52639.00,2762600,0
^BVSP,D,20120725,000000,52658.00,53233.00,52346.00,52608.00,2216000,0
^BVSP,D,20120726,000000,52638.00,54126.00,52638.00,54003.00,3017600,0
^BVSP,D,20120727,000000,54024.00,57046.00,54024.00,56553.00,4674400,0
^BVSP,D,20120730,000000,56551.00,57241.00,56090.00,57241.00,2965600,0
^BVSP,D,20120731,000000,57243.00,57466.00,56097.00,56097.00,692000,0
^BVSP,D,20120801,000000,56091.00,56385.00,55425.00,55623.00,598200,0
^BVSP,D,20120802,000000,56289.00,56289.00,55239.00,55520.00,2838000,0
^BVSP,D,20120803,000000,55524.00,57399.00,55524.00,57255.00,3577400,0
^BVSP,D,20120806,000000,57255.00,58996.00,56893.00,58345.00,3613400,0
^BVSP,D,20120807,000000,58343.00,59316.00,57679.00,57726.00,3447200,0
^BVSP,D,20120808,000000,57723.00,58964.00,57603.00,58951.00,3233200,0
^BVSP,D,20120809,000000,58950.00,59202.00,58115.00,58797.00,2863000,0
^BVSP,D,20120810,000000,58774.00,59365.00,58128.00,59281.00,3080000,0
^BVSP,D,20120813,000000,59281.00,59543.00,58601.00,59123.00,2539200,0
^BVSP,D,20120814,000000,59123.00,59605.00,57904.00,58083.00,3533800,0
^BVSP,D,20120815,000000,58083.00,58375.00,57630.00,58189.00,4578200,0
^BVSP,D,20120816,000000,58190.00,59544.00,58190.00,59446.00,3477000,0
^BVSP,D,20120817,000000,59443.00,59822.00,58944.00,59082.00,2954200,0
^BVSP,D,20120820,000000,59083.00,59462.00,58629.00,59283.00,3001200,0
^BVSP,D,20120821,000000,59298.00,60209.00,58684.00,58918.00,3926400,0
^BVSP,D,20120822,000000,58918.00,59585.00,58443.00,59381.00,3708800,0
^BVSP,D,20120823,000000,59382.00,59382.00,58145.00,58512.00,3342000,0
^BVSP,D,20120824,000000,58511.00,58750.00,57833.00,58426.00,3212600,0
^BVSP,D,20120827,000000,58424.00,58462.00,57853.00,58111.00,2344200,0
^BVSP,D,20120828,000000,58109.00,58745.00,57976.00,58406.00,2728200,0
^BVSP,D,20120829,000000,58414.00,58553.00,57061.00,57369.00,4106200,0
^BVSP,D,20120830,000000,57366.00,57508.00,56901.00,57256.00,3132600,0
^BVSP,D,20120831,000000,57257.00,57835.00,56719.00,57061.00,5747200,0
^BVSP,D,20120903,000000,57065.00,57457.00,56954.00,57281.00,2317000,0
^BVSP,D,20120904,000000,57272.00,57272.00,56203.00,56234.00,3236000,0
^BVSP,D,20120905,000000,56236.00,56904.00,56236.00,56864.00,3313000,0
^BVSP,D,20120906,000000,56868.00,58328.00,56868.00,58321.00,3620600,0
^BVSP,D,20120910,000000,58325.00,59421.00,58325.00,58404.00,3513600,0
^BVSP,D,20120911,000000,58405.00,59515.00,58404.00,59423.00,3854800,0
^BVSP,D,20120912,000000,59429.00,60136.00,59205.00,59922.00,4849800,0
^BVSP,D,20120913,000000,59921.00,62117.00,59629.00,61958.00,5974600,0
^BVSP,D,20120914,000000,61955.00,63428.00,61823.00,62105.00,5816200,0
^BVSP,D,20120917,000000,62106.00,62692.00,61552.00,61806.00,3903000,0
^BVSP,D,20120918,000000,61806.00,62132.00,61447.00,61804.00,3202000,0
^BVSP,D,20120919,000000,61806.00,62514.00,61519.00,61652.00,3391000,0
^BVSP,D,20120920,000000,61652.00,61908.00,60961.00,61688.00,2923200,0
^BVSP,D,20120921,000000,61695.00,62223.00,61300.00,61320.00,2985400,0
^BVSP,D,20120924,000000,61319.00,61932.00,61075.00,61910.00,3329800,0
^BVSP,D,20120925,000000,61913.00,61947.00,60357.00,60501.00,3873600,0
^BVSP,D,20120926,000000,60506.00,60506.00,59725.00,60478.00,3139400,0
^BVSP,D,20120927,000000,60483.00,60889.00,59876.00,60240.00,3811000,0
^BVSP,D,20120928,000000,60240.00,60240.00,58864.00,59176.00,3690000,0
^BVSP,D,20121001,000000,59171.00,60216.00,59171.00,59571.00,2759600,0
^BVSP,D,20121002,000000,59575.00,60091.00,59028.00,59222.00,3198400,0
^BVSP,D,20121003,000000,59222.00,59483.00,58542.00,58627.00,3195600,0
^BVSP,D,20121004,000000,58627.00,59002.00,58105.00,58458.00,3365200,0
^BVSP,D,20121005,000000,58460.00,59441.00,58414.00,58572.00,3244200,0
^BVSP,D,20121008,000000,58572.00,59318.00,58170.00,59317.00,2596200,0
^BVSP,D,20121009,000000,59319.00,59697.00,58616.00,58939.00,3146400,0
^BVSP,D,20121010,000000,58944.00,59320.00,58341.00,58456.00,2781600,0
^BVSP,D,20121011,000000,58460.00,59360.00,58460.00,59162.00,2817800,0
^BVSP,D,20121015,000000,59164.00,59758.00,58790.00,59602.00,3119200,0
^BVSP,D,20121016,000000,59602.00,60412.00,59484.00,59744.00,3251000,0
